measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,1998,0.0005923079192034642,0.0006313306659926618,0.0005569800061275055
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,1998,0.0002520092633105675,0.0002671646067922984,0.0002365927825683788
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,1998,54.92048620159753,58.41505381410502,51.67217989207529
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,1998,24.277041799349774,25.731904573022966,22.797151588010333
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,1999,0.000585626142175567,0.0006253465681535638,0.0005530796502092058
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,1999,0.00025513989852988226,0.0002712157133783933,0.00023928615557907096
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,1999,54.30620970970416,57.9239646576889,51.22410667056799
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,1999,24.586096399709536,26.146492289924698,23.077492552074805
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2000,0.0006026215222906743,0.0006411390192670074,0.0005678882011326986
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2000,0.00026502806683448033,0.00028260877986322456,0.0002483442349901992
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2000,55.88750488927558,59.61624813762239,52.619454754135674
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2000,25.546235016457302,27.25183438690422,23.92574602569777
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2001,0.0006199010930936548,0.0006598290767815468,0.0005841143631200147
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2001,0.0002766648828159549,0.00029461842796590996,0.00025928863141410464
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2001,57.559523446884235,61.28301765501587,54.16290917726539
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2001,26.698163306322865,28.450894054110467,25.00791888917216
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2002,0.0006336327334703705,0.0006759210618000779,0.0005960803857969816
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2002,0.00028506968805490796,0.00030492361820282516,0.0002662055870608342
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2002,58.9514596609013,62.876540020517716,55.43752769266781
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2002,27.560461993977572,29.4391869759736,25.724845545718722
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2003,0.00062584857080708,0.0006673774231584336,0.0005888160959603801
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2003,0.00029051538254092166,0.00031206242432428046,0.0002710935063685797
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2003,58.35998591760867,62.22544164648674,54.89791559837844
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2003,28.14529895886059,30.16450102090724,26.27094693124767
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2004,0.0006492143687605967,0.0006917360858731934,0.0006099442078965796
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2004,0.00029847176396276617,0.00032054228469826246,0.0002773687092026692
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2004,60.67007891683093,64.78852541204324,56.957895703706725
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2004,28.968993170829872,31.080611994534838,26.917990709091132
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,0.0006694725397903968,0.0007174044141058854,0.0006236136600709727
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,0.0003078627840989013,0.0003304288054468094,0.0002851959967125531
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,62.662650854487325,67.08466893640868,58.50631276912735
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2005,29.917928825033897,32.12802227978083,27.70796011825333
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2006,0.0006787671294663548,0.0007275905701680465,0.0006286197496008855
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2006,0.0003069975510511141,0.00033059634466912983,0.00028396320432528844
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2006,63.599943863225256,68.22331893549244,58.969851445229104
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2006,29.85107811975646,32.09832126628874,27.617095542062295
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2007,0.0006996705778331877,0.0007566488428616819,0.0006479624965162703
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2007,0.0003189293854047953,0.000344356137611189,0.0002924702241654821
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2007,65.62773718802615,70.89712442814373,60.83245559325254
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2007,31.023432244195455,33.46511311626129,28.46938458266635
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2008,0.0007527238651196302,0.0008147628273001637,0.0006949014619223415
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2008,0.0003257478520794912,0.0003514508768639882,0.00029875987039819216
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2008,70.69366982339311,76.72705841610176,65.18528113013872
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2008,31.699409977989124,34.21829414962402,29.039628045613508
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2009,0.0007669365423639121,0.0008347182372464613,0.0007039195147346788
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2009,0.0003322969905294917,0.00036088689384407876,0.00030315889997508685
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2009,72.12844987941112,78.55675602384586,66.20338508827004
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2009,32.353982528103344,35.17849791013086,29.478167274672522
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2010,0.0007889630885839733,0.0008657393248122045,0.0007227292232429755
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2010,0.000336131183135099,0.00036823277154111536,0.00030546452530765504
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2010,74.29381114139143,81.52725041533853,67.88335272018084
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2010,32.74983696842719,35.887055463157125,29.72679054454283
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2011,0.0008410705120924161,0.000924598860462346,0.0007690724662359344
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2011,0.0003411989507032225,0.00037354050905606006,0.0003097656621074076
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2011,79.2539785525862,87.0494319397481,72.43691945745992
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2011,33.25719917184633,36.40994914044816,30.179190021995744
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2012,0.0008311949803071774,0.0009109176649646457,0.0007591165627761758
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2012,0.00034660844369477616,0.0003799196319647008,0.0003137509011802123
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2012,78.35845870817559,85.98832971367644,71.54049572916756
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2012,33.79431776808849,37.073505108009925,30.552669879723375
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2013,0.0008172285802065842,0.0008993386153349716,0.0007467004124287413
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2013,0.0003375427637164963,0.0003719182384896389,0.0003038647410043592
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2013,77.0970284025143,84.97678535255243,70.36582779495691
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2013,32.92692269871788,36.22412664781694,29.66575017657253
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2014,0.0008361306196734841,0.0009195411622478409,0.0007576989077032272
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2014,0.0003458882429135619,0.0003819585857507141,0.00031106632632997696
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2014,78.93048022911206,86.76983445088919,71.55701684405422
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2014,33.75625144114773,37.28754127954332,30.362091283630345
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2015,0.00082104673125833,0.0009092311032564479,0.0007392108823793046
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2015,0.0003335059839893159,0.00036814710459089425,0.0002990616934064043
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2015,77.55175506665539,85.99067887577459,69.99992855003718
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2015,32.55970508217472,35.92894091382211,29.196896542578084
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2016,0.0008440648708187805,0.0009402150656141802,0.0007539424847208183
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2016,0.00034326358034243953,0.0003790154636848203,0.00030450764400908887
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2016,79.77254366030132,88.89346482746554,71.4605526687264
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2016,33.52373415114624,37.0514333869286,29.768725316066835
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2017,0.0008592703301016855,0.0010185315394060938,0.0007200448598697495
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2017,0.0003487779784824986,0.00040835553394694493,0.0002866743995055065
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2017,81.25476919297543,96.53595422617454,68.17254595797134
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2017,34.07313329035573,39.873366227458206,28.027977050644193
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2018,0.0008792800086690737,0.0011100463473595072,0.0006924530947772362
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2018,0.00035992044480456943,0.00044496795735824427,0.0002854620813244449
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2018,83.07615631220465,105.02904744185496,65.38530244682511
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2018,35.1374840571725,43.401332163369254,27.883488172288644
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,2,Percent,2019,0.0009021966406368604,0.0012000968856924084,0.0006872312885018635
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,2,Percent,2019,0.00036997393269668703,0.00047425095354260014,0.00028506923677669395
5,Prevalence,8,Taiwan (Province of China),1,Male,22,All ages,414,Stomach cancer,3,Rate,2019,85.02290651340337,113.01374148603594,64.74579196072533
5,Prevalence,8,Taiwan (Province of China),2,Female,22,All ages,414,Stomach cancer,3,Rate,2019,36.04733307678702,46.3311447680584,27.76215392549121
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1990,0.00024301333951554178,0.00029419592405479446,0.0001987774984643744
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1990,0.00012235422002046523,0.0001466447230873561,0.00010102146953993714
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1990,22.115952893465995,26.741668954280282,18.104264036391076
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1990,11.539902831359624,13.823442637315466,9.530062951753404
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1991,0.00024463798949107254,0.00029492374453798237,0.00019926383440639162
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1991,0.00012270735518387537,0.00014610424903419077,0.00010162621584226249
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1991,22.253514691818314,26.927834671190944,18.118620610533334
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1991,11.566386536441883,13.784161618049618,9.573296516471515
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1992,0.00024738659214925703,0.0002973503895237554,0.00020250873114615155
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1992,0.00012361839704109055,0.0001462648397888122,0.00010237245288857628
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1992,22.49535241462109,27.052725650450494,18.44527417347446
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1992,11.647884644935647,13.78251910799105,9.6607010495863
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1993,0.0002525485919640695,0.0003046608336231774,0.0002054678368965747
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1993,0.00013322452840655415,0.00015616092528868266,0.00011126671340914685
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1993,22.959501445349556,27.730607009281893,18.74027697408988
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1993,12.545892787978918,14.742646257513842,10.477423390343018
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1994,0.00025776290920717713,0.0003115770592583697,0.0002102886300830256
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1994,0.00013433322726268224,0.00015699344026329164,0.00011254127657748394
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1994,23.42430229193985,28.376275279941293,19.13004175913805
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1994,12.64801569170712,14.711667893142224,10.555707081026046
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1995,0.0002637995650708675,0.00031752985246116144,0.0002165461500086953
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1995,0.00013441560110005984,0.00015670143181512644,0.00011342560984863382
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1995,23.978027803242394,28.832751002324375,19.7226187274916
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1995,12.65415585869969,14.761605794638616,10.679783221963053
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1996,0.00026920724002760433,0.0003201278833405802,0.00022329767567246976
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1996,0.0001361581964430323,0.0001590609735896488,0.00011542057559080142
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1996,24.48053300680835,29.090133804334602,20.297503031212344
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1996,12.822052841125588,14.964479473923971,10.890318904758715
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1997,0.000268631786341179,0.00031884534886785973,0.00022559922821903784
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1997,0.00013813581941960292,0.0001618641915258051,0.00011779169658580112
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1997,24.44028563061875,29.09640828673693,20.509746929545347
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1997,13.014679257858123,15.256154524125625,11.111454455994547
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1998,0.00027079877884262244,0.0003229963820474167,0.00022778743486288224
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1998,0.00013843155768700972,0.00016105540174304197,0.00011788618559804692
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1998,24.645741615226136,29.525377213054114,20.819388254575173
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1998,13.047195158322683,15.18824940308525,11.091334436913543
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,1999,0.0002672108347352634,0.00031570165602422777,0.00022627530751017416
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,1999,0.0001372130526019336,0.0001597202127778744,0.00011601475261150887
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,1999,24.335503565099987,28.72971987003317,20.61711598711196
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,1999,12.94219791939504,15.081764623605835,10.953831950151907
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2000,0.0002638677120530093,0.00031075051866567735,0.00022299806282693947
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2000,0.00013300250186237052,0.00015537794565338933,0.00011241251136317994
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2000,24.050312590829535,28.165786154077463,20.364713922346173
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2000,12.552764392592547,14.685830855645387,10.604198177041967
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2001,0.00026502761534482846,0.00031029749719349765,0.00022400409807167592
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2001,0.00012928500473246077,0.00015119645056987105,0.00010979690592706965
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2001,24.17972259840593,28.187711901529863,20.546410464224017
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2001,12.213782154111486,14.292278820254403,10.393727591094041
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2002,0.00026210068667948105,0.0003058721610039558,0.00022209606670149914
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2002,0.00013081051902386282,0.0001526009956424892,0.00011124025216226974
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2002,23.933549647313377,27.902163216161874,20.31493171034763
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2002,12.367462994604669,14.409203361258056,10.488843586383522
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2003,0.00025928047459357356,0.0003045859219088328,0.00021891348135823238
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2003,0.00012557932225635372,0.0001473624176276988,0.00010690747586963909
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2003,23.696756154586218,27.77675599768147,20.022987305285813
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2003,11.884775763092831,13.93853739671438,10.102437034921373
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2004,0.0002586643085081629,0.00030579412315883303,0.00021927615974747886
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2004,0.00011499305385179878,0.00013537488205469348,9.80873995179947e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2004,23.661475420628275,27.904188227996492,19.978620790222006
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2004,10.895849623765976,12.842859255746012,9.273693858572576
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2005,0.00025707651664457463,0.00030177358493225197,0.0002160674784635218
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2005,0.00011635907581886124,0.00013726891714830732,9.89701893760916e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2005,23.532907488768455,27.520733635414807,19.84877188268816
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2005,11.033392407669064,13.047337265450658,9.35927115653453
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2006,0.0002623204800373197,0.0003063039145161728,0.00022071534054961698
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2006,0.00011553205154122637,0.00013570611386215796,9.820133614600795e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2006,24.0257921644995,28.057419863438625,20.233512431558044
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2006,10.962175899400723,12.869103345438909,9.330363500341761
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2007,0.0002659536924376894,0.0003100511873636915,0.00022269676805943702
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2007,0.00011527516452058293,0.00013436756557186122,9.770815270114144e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2007,24.383155957674962,28.337391556266635,20.467342737560557
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2007,10.943133452958046,12.773732589806357,9.294860252893448
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2008,0.0002707626344864529,0.00031662025497845885,0.0002268476130111278
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2008,0.00011381049310505279,0.0001322185178798205,9.666958799775517e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2008,24.84876705981775,29.076087502923365,20.903790188976377
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2008,10.81316202954888,12.584882128961684,9.160299422159623
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2009,0.0002792809911911429,0.0003283838982055263,0.0002349330188754868
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2009,0.00011166668914731422,0.00012984034624729252,9.421374631536839e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2009,25.661218143269235,30.146837476728525,21.61217057134918
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2009,10.616513551503013,12.359018862136402,8.972110770083585
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2010,0.00028534135116187545,0.0003356474259089374,0.00023956571588275484
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2010,0.00010928941789197726,0.00012877194084440964,9.252597454047062e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2010,26.23207542394612,30.84463598652273,22.027022847954427
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2010,10.39566464746279,12.198540440623841,8.809671897916678
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2011,0.00028730989116899084,0.00034056367104492975,0.00024040041467572926
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2011,0.00010643553980459463,0.0001257703658450949,9.018308119905306e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2011,26.4256093968306,31.254456953956648,22.150073854920898
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2011,10.126885430616698,11.921365988655003,8.60015815867448
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2012,0.0002914827562304858,0.00034684593226261626,0.0002410758955265364
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2012,0.00010568615617488866,0.00012484516626439667,8.979007394705889e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2012,26.81367785518645,31.798750186855635,22.25329038123039
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2012,10.05568388636139,11.835743595062592,8.547108351014481
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2013,0.00029889340091723317,0.00035605165686639474,0.0002463142744979494
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2013,0.00010568159647487105,0.00012528536967266923,8.934321209882821e-05
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,3,Rate,2013,27.509238244866783,32.909057670695894,22.693448527553798
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,3,Rate,2013,10.052945210453357,11.921405655927487,8.48686665856872
5,Prevalence,349,Greenland,1,Male,22,All ages,414,Stomach cancer,2,Percent,2014,0.0003019986188665098,0.0003627747688529323,0.0002464810042653068
5,Prevalence,349,Greenland,2,Female,22,All ages,414,Stomach cancer,2,Percent,2014,0.00010662734183754214,0.00012710811560164711,8.905773366904641e-05
